run,step,H_p_bar_t,H_pt,KL_pt_ps,L_iso,L_iso_cov,L_iso_mean,batch_KL,grad_norm_total,infonce_acc,loss,lr,neg_cos,pos_cos,teacher_momentum,teacher_temp
simcse_repro_1epoch_s42,7200,,,,,,,,0.0005,1.0,0.0,1.6e-05,0.007,0.8446,,
simcse_repro_1epoch_s42,7210,,,,,,,,0.0013,1.0,0.0,1.6e-05,0.0068,0.8374,,
simcse_repro_1epoch_s42,7220,,,,,,,,0.0008,1.0,0.0,1.59e-05,0.0047,0.839,,
simcse_repro_1epoch_s42,7230,,,,,,,,0.0016,1.0,0.0,1.59e-05,0.002,0.8376,,
simcse_repro_1epoch_s42,7240,,,,,,,,0.0005,1.0,0.0,1.59e-05,0.0038,0.8348,,
simcse_repro_1epoch_s42,7250,,,,,,,,0.0021,1.0,0.0001,1.59e-05,0.0058,0.8432,,
simcse_repro_1epoch_s42,7260,,,,,,,,0.0015,1.0,0.0,1.59e-05,0.0011,0.8308,,
simcse_repro_1epoch_s42,7270,,,,,,,,0.0026,1.0,0.0,1.58e-05,0.0045,0.837,,
simcse_repro_1epoch_s42,7280,,,,,,,,0.0014,1.0,0.0,1.58e-05,0.0101,0.836,,
simcse_repro_1epoch_s42,7290,,,,,,,,0.0008,1.0,0.0,1.58e-05,0.0076,0.8435,,
simcse_repro_1epoch_s42,7300,,,,,,,,0.0009,1.0,0.0,1.58e-05,0.008,0.8432,,
simcse_repro_1epoch_s42,7310,,,,,,,,0.0007,1.0,0.0,1.58e-05,0.0152,0.8431,,
simcse_repro_1epoch_s42,7320,,,,,,,,0.0019,1.0,0.0,1.57e-05,0.0102,0.8373,,
simcse_repro_1epoch_s42,7330,,,,,,,,0.0015,1.0,0.0,1.57e-05,0.0111,0.8388,,
simcse_repro_1epoch_s42,7340,,,,,,,,0.0013,1.0,0.0,1.57e-05,0.0101,0.8399,,
simcse_repro_1epoch_s42,7350,,,,,,,,0.0758,1.0,0.0006,1.57e-05,0.0205,0.84,,
simcse_repro_1epoch_s42,7360,,,,,,,,0.0008,1.0,0.0,1.57e-05,0.0206,0.8382,,
simcse_repro_1epoch_s42,7370,,,,,,,,0.0016,1.0,0.0,1.56e-05,0.0148,0.8363,,
simcse_repro_1epoch_s42,7380,,,,,,,,0.0024,1.0,0.0,1.56e-05,0.0151,0.837,,
simcse_repro_1epoch_s42,7390,,,,,,,,0.0007,1.0,0.0,1.56e-05,0.0096,0.841,,
simcse_repro_1epoch_s42,7400,,,,,,,,0.0008,1.0,0.0,1.56e-05,0.0061,0.8353,,
simcse_repro_1epoch_s42,7410,,,,,,,,0.0005,1.0,0.0,1.56e-05,0.006,0.8379,,
simcse_repro_1epoch_s42,7420,,,,,,,,0.0005,1.0,0.0,1.55e-05,0.0032,0.842,,
simcse_repro_1epoch_s42,7430,,,,,,,,0.001,1.0,0.0,1.55e-05,0.0188,0.8378,,
simcse_repro_1epoch_s42,7440,,,,,,,,0.0013,1.0,0.0,1.55e-05,0.0193,0.842,,
simcse_repro_1epoch_s42,7450,,,,,,,,0.0008,1.0,0.0,1.55e-05,0.0201,0.8392,,
simcse_repro_1epoch_s42,7460,,,,,,,,0.0009,1.0,0.0,1.55e-05,0.0201,0.8432,,
simcse_repro_1epoch_s42,7470,,,,,,,,0.0024,1.0,0.0,1.54e-05,0.0212,0.8376,,
simcse_repro_1epoch_s42,7480,,,,,,,,0.0008,1.0,0.0,1.54e-05,0.0184,0.8354,,
simcse_repro_1epoch_s42,7490,,,,,,,,0.0007,1.0,0.0,1.54e-05,0.0133,0.846,,
simcse_repro_1epoch_s42,7500,,,,,,,,0.0024,1.0,0.0,1.54e-05,0.0098,0.8368,,
simcse_repro_1epoch_s42,7510,,,,,,,,0.0005,1.0,0.0,1.54e-05,0.0071,0.8396,,
simcse_repro_1epoch_s42,7520,,,,,,,,0.002,1.0,0.0,1.53e-05,0.006,0.8366,,
simcse_repro_1epoch_s42,7530,,,,,,,,0.0012,1.0,0.0,1.53e-05,0.0032,0.8355,,
simcse_repro_1epoch_s42,7540,,,,,,,,0.0006,1.0,0.0,1.53e-05,0.0102,0.838,,
simcse_repro_1epoch_s42,7550,,,,,,,,0.01,1.0,0.0001,1.53e-05,0.0099,0.839,,
simcse_repro_1epoch_s42,7560,,,,,,,,0.0007,1.0,0.0,1.53e-05,0.0073,0.8363,,
simcse_repro_1epoch_s42,7570,,,,,,,,0.001,1.0,0.0,1.53e-05,0.006,0.8403,,
simcse_repro_1epoch_s42,7580,,,,,,,,0.0006,1.0,0.0,1.52e-05,0.0058,0.8367,,
simcse_repro_1epoch_s42,7590,,,,,,,,0.0007,1.0,0.0,1.52e-05,0.0052,0.8371,,
simcse_repro_1epoch_s42,7600,,,,,,,,0.0007,1.0,0.0,1.52e-05,0.0063,0.8397,,
simcse_repro_1epoch_s42,7610,,,,,,,,0.0023,1.0,0.0,1.52e-05,0.0073,0.8395,,
simcse_repro_1epoch_s42,7620,,,,,,,,0.002,1.0,0.0,1.52e-05,0.0018,0.8401,,
simcse_repro_1epoch_s42,7630,,,,,,,,0.0005,1.0,0.0,1.51e-05,0.0055,0.8475,,
simcse_repro_1epoch_s42,7640,,,,,,,,0.0007,1.0,0.0,1.51e-05,0.0033,0.8402,,
simcse_repro_1epoch_s42,7650,,,,,,,,0.0007,1.0,0.0,1.51e-05,0.006,0.8449,,
simcse_repro_1epoch_s42,7660,,,,,,,,0.0012,1.0,0.0,1.51e-05,0.0033,0.8314,,
simcse_repro_1epoch_s42,7670,,,,,,,,0.0005,1.0,0.0,1.51e-05,0.0005,0.8376,,
simcse_repro_1epoch_s42,7680,,,,,,,,0.0008,1.0,0.0,1.5e-05,0.0013,0.8366,,
simcse_repro_1epoch_s42,7690,,,,,,,,0.0008,1.0,0.0,1.5e-05,0.0035,0.8385,,
simcse_repro_1epoch_s42,7700,,,,,,,,0.0011,1.0,0.0,1.5e-05,0.0029,0.8361,,
simcse_bert_bs32_st1500_s42,0,,,,,,,,34.2909,0.9375,0.7187,3e-05,0.655,0.8781,,
simcse_bert_bs32_st1500_s42,10,,,,,,,,0.311,1.0,0.0057,3e-05,0.3165,0.8286,,
simcse_bert_bs32_st1500_s42,20,,,,,,,,0.1232,1.0,0.0015,3e-05,0.2503,0.831,,
simcse_bert_bs32_st1500_s42,30,,,,,,,,0.233,1.0,0.0017,3e-05,0.2025,0.8197,,
simcse_bert_bs32_st1500_s42,40,,,,,,,,0.0554,1.0,0.001,2.99e-05,0.2005,0.8394,,
simcse_bert_bs32_st1500_s42,50,,,,,,,,0.0765,1.0,0.0008,2.99e-05,0.186,0.836,,
simcse_bert_bs32_st1500_s42,60,,,,,,,,0.0707,1.0,0.0007,2.99e-05,0.1709,0.8333,,
simcse_bert_bs32_st1500_s42,70,,,,,,,,0.0336,1.0,0.0004,2.98e-05,0.1588,0.8323,,
simcse_bert_bs32_st1500_s42,80,,,,,,,,0.1929,1.0,0.0027,2.98e-05,0.1591,0.8393,,
simcse_bert_bs32_st1500_s42,90,,,,,,,,0.0884,1.0,0.0007,2.97e-05,0.1386,0.8236,,
simcse_bert_bs32_st1500_s42,100,,,,,,,,0.162,1.0,0.0017,2.97e-05,0.1392,0.8287,,
simcse_bert_bs32_st1500_s42,110,,,,,,,,0.0121,1.0,0.0003,2.96e-05,0.1288,0.823,,
simcse_bert_bs32_st1500_s42,120,,,,,,,,0.1984,1.0,0.0028,2.95e-05,0.1631,0.838,,
simcse_bert_bs32_st1500_s42,130,,,,,,,,0.0299,1.0,0.0004,2.94e-05,0.1591,0.8313,,
simcse_bert_bs32_st1500_s42,140,,,,,,,,0.013,1.0,0.0003,2.94e-05,0.1475,0.8245,,
simcse_bert_bs32_st1500_s42,150,,,,,,,,0.0335,1.0,0.0005,2.93e-05,0.1377,0.8234,,
simcse_bert_bs32_st1500_s42,160,,,,,,,,0.0285,1.0,0.0005,2.92e-05,0.1174,0.8169,,
simcse_bert_bs32_st1500_s42,170,,,,,,,,0.0361,1.0,0.0004,2.9e-05,0.1344,0.8317,,
simcse_bert_bs32_st1500_s42,180,,,,,,,,0.0215,1.0,0.0003,2.89e-05,0.1213,0.8201,,
simcse_bert_bs32_st1500_s42,190,,,,,,,,0.0351,1.0,0.0006,2.88e-05,0.1225,0.8155,,
simcse_bert_bs32_st1500_s42,200,,,,,,,,0.0077,1.0,0.0002,2.87e-05,0.1182,0.8123,,
simcse_bert_bs32_st1500_s42,210,,,,,,,,0.0796,1.0,0.0006,2.86e-05,0.1153,0.8013,,
simcse_bert_bs32_st1500_s42,220,,,,,,,,0.1796,1.0,0.0021,2.84e-05,0.1065,0.8228,,
simcse_bert_bs32_st1500_s42,230,,,,,,,,0.0108,1.0,0.0002,2.83e-05,0.106,0.819,,
simcse_bert_bs32_st1500_s42,240,,,,,,,,0.002,1.0,0.0001,2.81e-05,0.0972,0.8224,,
simcse_bert_bs32_st1500_s42,250,,,,,,,,0.0096,1.0,0.0002,2.8e-05,0.111,0.8211,,
simcse_bert_bs32_st1500_s42,260,,,,,,,,0.0259,1.0,0.0003,2.78e-05,0.0998,0.811,,
simcse_bert_bs32_st1500_s42,270,,,,,,,,0.0231,1.0,0.0003,2.76e-05,0.0929,0.8178,,
simcse_bert_bs32_st1500_s42,280,,,,,,,,0.0327,1.0,0.0005,2.75e-05,0.0733,0.8054,,
simcse_bert_bs32_st1500_s42,290,,,,,,,,0.0128,1.0,0.0002,2.73e-05,0.096,0.8083,,
simcse_bert_bs32_st1500_s42,300,,,,,,,,0.0095,1.0,0.0002,2.71e-05,0.0946,0.8228,,
simcse_bert_bs32_st1500_s42,310,,,,,,,,0.0082,1.0,0.0002,2.69e-05,0.09,0.8136,,
simcse_bert_bs32_st1500_s42,320,,,,,,,,0.0163,1.0,0.0002,2.67e-05,0.0886,0.8089,,
simcse_bert_bs32_st1500_s42,330,,,,,,,,0.023,1.0,0.0004,2.65e-05,0.0927,0.8066,,
simcse_bert_bs32_st1500_s42,340,,,,,,,,0.0861,1.0,0.0006,2.63e-05,0.0955,0.8161,,
simcse_bert_bs32_st1500_s42,350,,,,,,,,0.0486,1.0,0.0004,2.61e-05,0.0979,0.81,,
simcse_bert_bs32_st1500_s42,360,,,,,,,,0.0379,1.0,0.0003,2.59e-05,0.0875,0.7858,,
simcse_bert_bs32_st1500_s42,370,,,,,,,,0.0761,1.0,0.0005,2.57e-05,0.0825,0.8029,,
simcse_bert_bs32_st1500_s42,380,,,,,,,,0.0196,1.0,0.0003,2.55e-05,0.0845,0.8067,,
simcse_bert_bs32_st1500_s42,390,,,,,,,,0.0093,1.0,0.0001,2.52e-05,0.0889,0.811,,
simcse_bert_bs32_st1500_s42,400,,,,,,,,0.0275,1.0,0.0004,2.5e-05,0.0792,0.7934,,
simcse_bert_bs32_st1500_s42,410,,,,,,,,0.0061,1.0,0.0001,2.48e-05,0.0769,0.8047,,
simcse_bert_bs32_st1500_s42,420,,,,,,,,0.0075,1.0,0.0001,2.45e-05,0.0843,0.8021,,
simcse_bert_bs32_st1500_s42,430,,,,,,,,0.0442,1.0,0.0003,2.43e-05,0.0684,0.7966,,
simcse_bert_bs32_st1500_s42,440,,,,,,,,0.0287,1.0,0.0003,2.4e-05,0.0818,0.8074,,
simcse_bert_bs32_st1500_s42,450,,,,,,,,0.0054,1.0,0.0001,2.38e-05,0.0801,0.8011,,
simcse_bert_bs32_st1500_s42,460,,,,,,,,0.0282,1.0,0.0003,2.35e-05,0.0649,0.7994,,
simcse_bert_bs32_st1500_s42,470,,,,,,,,0.0079,1.0,0.0001,2.33e-05,0.0771,0.8089,,
simcse_bert_bs32_st1500_s42,480,,,,,,,,0.0142,1.0,0.0002,2.3e-05,0.0605,0.7956,,
simcse_bert_bs32_st1500_s42,490,,,,,,,,0.0211,1.0,0.0002,2.27e-05,0.0621,0.7955,,
simcse_bert_bs32_st1500_s42,500,,,,,,,,0.0331,1.0,0.0003,2.25e-05,0.067,0.8004,,
simcse_bert_bs32_st1500_s42,510,,,,,,,,0.024,1.0,0.0002,2.22e-05,0.069,0.807,,
simcse_bert_bs32_st1500_s42,520,,,,,,,,0.007,1.0,0.0001,2.19e-05,0.055,0.7973,,
simcse_bert_bs32_st1500_s42,530,,,,,,,,0.6723,1.0,0.0032,2.16e-05,0.0567,0.7961,,
simcse_bert_bs32_st1500_s42,540,,,,,,,,0.0031,1.0,0.0001,2.14e-05,0.0554,0.8127,,
simcse_bert_bs32_st1500_s42,550,,,,,,,,0.0138,1.0,0.0001,2.11e-05,0.0591,0.7998,,
simcse_bert_bs32_st1500_s42,560,,,,,,,,0.0146,1.0,0.0002,2.08e-05,0.0679,0.8214,,
simcse_bert_bs32_st1500_s42,570,,,,,,,,0.0199,1.0,0.0002,2.05e-05,0.0573,0.7864,,
simcse_bert_bs32_st1500_s42,580,,,,,,,,0.0109,1.0,0.0002,2.02e-05,0.0732,0.8064,,
simcse_bert_bs32_st1500_s42,590,,,,,,,,0.0052,1.0,0.0001,1.99e-05,0.0539,0.7972,,
simcse_bert_bs32_st1500_s42,600,,,,,,,,0.0036,1.0,0.0001,1.96e-05,0.0696,0.8204,,
simcse_bert_bs32_st1500_s42,610,,,,,,,,0.0224,1.0,0.0002,1.93e-05,0.0591,0.7998,,
simcse_bert_bs32_st1500_s42,620,,,,,,,,0.0199,1.0,0.0002,1.9e-05,0.053,0.7887,,
simcse_bert_bs32_st1500_s42,630,,,,,,,,0.0092,1.0,0.0001,1.87e-05,0.051,0.8034,,
simcse_bert_bs32_st1500_s42,640,,,,,,,,0.0227,1.0,0.0002,1.84e-05,0.066,0.81,,
simcse_bert_bs32_st1500_s42,650,,,,,,,,0.0031,1.0,0.0001,1.81e-05,0.0553,0.8013,,
simcse_bert_bs32_st1500_s42,660,,,,,,,,0.0365,1.0,0.0003,1.78e-05,0.0564,0.7863,,
simcse_bert_bs32_st1500_s42,670,,,,,,,,0.0035,1.0,0.0,1.75e-05,0.0553,0.8058,,
simcse_bert_bs32_st1500_s42,680,,,,,,,,0.0036,1.0,0.0001,1.72e-05,0.0587,0.8013,,
simcse_bert_bs32_st1500_s42,690,,,,,,,,0.0096,1.0,0.0001,1.68e-05,0.063,0.8038,,
simcse_bert_bs32_st1500_s42,700,,,,,,,,0.0051,1.0,0.0001,1.65e-05,0.0652,0.8076,,
simcse_bert_bs32_st1500_s42,710,,,,,,,,0.0128,1.0,0.0002,1.62e-05,0.0651,0.8083,,
simcse_bert_bs32_st1500_s42,720,,,,,,,,0.0797,1.0,0.0004,1.59e-05,0.0826,0.8058,,
simcse_bert_bs32_st1500_s42,730,,,,,,,,1.6905,1.0,0.0265,1.56e-05,0.0572,0.8021,,
simcse_bert_bs32_st1500_s42,740,,,,,,,,0.0034,1.0,0.0001,1.53e-05,0.0749,0.8145,,
simcse_bert_bs32_st1500_s42,750,,,,,,,,0.0092,1.0,0.0001,1.5e-05,0.0868,0.8048,,
simcse_bert_bs32_st1500_s42,760,,,,,,,,0.0324,1.0,0.0002,1.47e-05,0.0657,0.7968,,
simcse_bert_bs32_st1500_s42,770,,,,,,,,0.0077,1.0,0.0001,1.43e-05,0.0653,0.8019,,
simcse_bert_bs32_st1500_s42,780,,,,,,,,0.0103,1.0,0.0002,1.4e-05,0.0652,0.8078,,
simcse_bert_bs32_st1500_s42,790,,,,,,,,0.0166,1.0,0.0002,1.37e-05,0.056,0.8134,,
simcse_bert_bs32_st1500_s42,800,,,,,,,,0.0048,1.0,0.0001,1.34e-05,0.0627,0.7996,,
simcse_bert_bs32_st1500_s42,810,,,,,,,,0.0024,1.0,0.0001,1.31e-05,0.0601,0.7887,,
simcse_bert_bs32_st1500_s42,820,,,,,,,,0.0056,1.0,0.0001,1.28e-05,0.0607,0.8191,,
simcse_bert_bs32_st1500_s42,830,,,,,,,,0.0032,1.0,0.0001,1.25e-05,0.0586,0.7872,,
simcse_bert_bs32_st1500_s42,840,,,,,,,,0.0028,1.0,0.0001,1.22e-05,0.064,0.8059,,
simcse_bert_bs32_st1500_s42,850,,,,,,,,0.1446,1.0,0.0012,1.19e-05,0.0575,0.8017,,
simcse_bert_bs32_st1500_s42,860,,,,,,,,0.0076,1.0,0.0001,1.15e-05,0.0592,0.7955,,
simcse_bert_bs32_st1500_s42,870,,,,,,,,0.0015,1.0,0.0,1.12e-05,0.0561,0.8024,,
simcse_bert_bs32_st1500_s42,880,,,,,,,,0.0052,1.0,0.0001,1.09e-05,0.0538,0.8022,,
simcse_bert_bs32_st1500_s42,890,,,,,,,,0.0032,1.0,0.0001,1.06e-05,0.0616,0.7991,,
simcse_bert_bs32_st1500_s42,900,,,,,,,,0.0035,1.0,0.0001,1.03e-05,0.0477,0.8082,,
simcse_bert_bs32_st1500_s42,910,,,,,,,,0.003,1.0,0.0001,1e-05,0.0514,0.8006,,
simcse_bert_bs32_st1500_s42,920,,,,,,,,0.0026,1.0,0.0001,9.74e-06,0.0638,0.8056,,
simcse_bert_bs32_st1500_s42,930,,,,,,,,0.0053,1.0,0.0001,9.45e-06,0.0575,0.7852,,
simcse_bert_bs32_st1500_s42,940,,,,,,,,0.0082,1.0,0.0001,9.16e-06,0.066,0.8185,,
simcse_bert_bs32_st1500_s42,950,,,,,,,,0.0093,1.0,0.0001,8.87e-06,0.0496,0.7957,,
simcse_bert_bs32_st1500_s42,960,,,,,,,,0.0116,1.0,0.0001,8.58e-06,0.052,0.7809,,
simcse_bert_bs32_st1500_s42,970,,,,,,,,0.0099,1.0,0.0001,8.3e-06,0.0491,0.7966,,
simcse_bert_bs32_st1500_s42,980,,,,,,,,0.0051,1.0,0.0001,8.02e-06,0.051,0.8042,,
simcse_bert_bs32_st1500_s42,990,,,,,,,,0.0026,1.0,0.0001,7.75e-06,0.0522,0.7964,,
simcse_bert_bs32_st1500_s42,1000,,,,,,,,0.004,1.0,0.0001,7.47e-06,0.0546,0.7893,,
simcse_bert_bs32_st1500_s42,1010,,,,,,,,0.002,1.0,0.0,7.2e-06,0.0453,0.8036,,
simcse_bert_bs32_st1500_s42,1020,,,,,,,,0.0026,1.0,0.0001,6.94e-06,0.0432,0.8041,,
simcse_bert_bs32_st1500_s42,1030,,,,,,,,0.0115,1.0,0.0001,6.67e-06,0.0561,0.7948,,
simcse_bert_bs32_st1500_s42,1040,,,,,,,,0.0211,1.0,0.0002,6.41e-06,0.049,0.7808,,
simcse_bert_bs32_st1500_s42,1050,,,,,,,,0.0043,1.0,0.0001,6.16e-06,0.0499,0.791,,
simcse_bert_bs32_st1500_s42,1060,,,,,,,,0.0047,1.0,0.0001,5.91e-06,0.0508,0.8048,,
simcse_bert_bs32_st1500_s42,1070,,,,,,,,0.0222,1.0,0.0001,5.66e-06,0.0545,0.8028,,
simcse_bert_bs32_st1500_s42,1080,,,,,,,,0.017,1.0,0.0002,5.41e-06,0.0553,0.7952,,
simcse_bert_bs32_st1500_s42,1090,,,,,,,,0.005,1.0,0.0001,5.17e-06,0.0483,0.8032,,
simcse_bert_bs32_st1500_s42,1100,,,,,,,,0.0486,1.0,0.0003,4.94e-06,0.0512,0.8016,,
simcse_bert_bs32_st1500_s42,1110,,,,,,,,0.0127,1.0,0.0002,4.71e-06,0.0503,0.7973,,
simcse_bert_bs32_st1500_s42,1120,,,,,,,,0.0279,1.0,0.0002,4.48e-06,0.0527,0.7893,,
simcse_bert_bs32_st1500_s42,1130,,,,,,,,0.0012,1.0,0.0,4.26e-06,0.0434,0.8096,,
simcse_bert_bs32_st1500_s42,1140,,,,,,,,0.0013,1.0,0.0,4.04e-06,0.0547,0.8137,,
simcse_bert_bs32_st1500_s42,1150,,,,,,,,0.0036,1.0,0.0001,3.83e-06,0.0485,0.8048,,
simcse_bert_bs32_st1500_s42,1160,,,,,,,,0.0179,1.0,0.0002,3.62e-06,0.0474,0.7954,,
simcse_bert_bs32_st1500_s42,1170,,,,,,,,0.0048,1.0,0.0001,3.42e-06,0.0446,0.7894,,
simcse_bert_bs32_st1500_s42,1180,,,,,,,,0.0052,1.0,0.0001,3.23e-06,0.0416,0.8016,,
simcse_bert_bs32_st1500_s42,1190,,,,,,,,0.0704,1.0,0.0004,3.03e-06,0.0464,0.7973,,
simcse_bert_bs32_st1500_s42,1200,,,,,,,,0.0123,1.0,0.0001,2.85e-06,0.0433,0.8013,,
simcse_bert_bs32_st1500_s42,1210,,,,,,,,0.0024,1.0,0.0,2.66e-06,0.0476,0.8037,,
simcse_bert_bs32_st1500_s42,1220,,,,,,,,0.0082,1.0,0.0001,2.49e-06,0.0519,0.8049,,
simcse_bert_bs32_st1500_s42,1230,,,,,,,,0.0035,1.0,0.0001,2.32e-06,0.0432,0.7959,,
simcse_bert_bs32_st1500_s42,1240,,,,,,,,0.0079,1.0,0.0001,2.15e-06,0.0479,0.7825,,
simcse_bert_bs32_st1500_s42,1250,,,,,,,,0.0062,1.0,0.0001,1.99e-06,0.0434,0.8083,,
simcse_bert_bs32_st1500_s42,1260,,,,,,,,0.0017,1.0,0.0,1.84e-06,0.0514,0.817,,
simcse_bert_bs32_st1500_s42,1270,,,,,,,,0.0043,1.0,0.0001,1.69e-06,0.0491,0.8021,,
simcse_bert_bs32_st1500_s42,1280,,,,,,,,0.0035,1.0,0.0001,1.55e-06,0.0478,0.7972,,
simcse_bert_bs32_st1500_s42,1290,,,,,,,,0.0027,1.0,0.0001,1.41e-06,0.04,0.7894,,
simcse_bert_bs32_st1500_s42,1300,,,,,,,,0.0038,1.0,0.0001,1.28e-06,0.0438,0.8009,,
simcse_bert_bs32_st1500_s42,1310,,,,,,,,0.5138,1.0,0.002,1.16e-06,0.0443,0.7893,,
simcse_bert_bs32_st1500_s42,1320,,,,,,,,0.0139,1.0,0.0002,1.04e-06,0.0491,0.8027,,
simcse_bert_bs32_st1500_s42,1330,,,,,,,,0.0016,1.0,0.0,9.3e-07,0.0413,0.8052,,
simcse_bert_bs32_st1500_s42,1340,,,,,,,,0.0081,1.0,0.0001,8.24e-07,0.0445,0.7982,,
simcse_bert_bs32_st1500_s42,1350,,,,,,,,0.002,1.0,0.0,7.24e-07,0.0463,0.8125,,
simcse_bert_bs32_st1500_s42,1360,,,,,,,,1.807,1.0,0.0105,6.31e-07,0.0592,0.7984,,
simcse_bert_bs32_st1500_s42,1370,,,,,,,,0.0043,1.0,0.0001,5.44e-07,0.0518,0.8133,,
simcse_bert_bs32_st1500_s42,1380,,,,,,,,0.0136,1.0,0.0001,4.63e-07,0.0386,0.7961,,
simcse_bert_bs32_st1500_s42,1390,,,,,,,,0.0195,1.0,0.0001,3.89e-07,0.0484,0.8048,,
simcse_bert_bs32_st1500_s42,1400,,,,,,,,0.0039,1.0,0.0001,3.21e-07,0.0501,0.7977,,
simcse_bert_bs32_st1500_s42,1410,,,,,,,,0.036,1.0,0.0003,2.6e-07,0.0509,0.7899,,
simcse_bert_bs32_st1500_s42,1420,,,,,,,,0.0015,1.0,0.0,2.05e-07,0.0441,0.7994,,
simcse_bert_bs32_st1500_s42,1430,,,,,,,,0.0017,1.0,0.0,1.56e-07,0.046,0.8131,,
simcse_bert_bs32_st1500_s42,1440,,,,,,,,0.0017,1.0,0.0,1.14e-07,0.0571,0.8037,,
simcse_bert_bs32_st1500_s42,1450,,,,,,,,0.0048,1.0,0.0001,7.89e-08,0.0492,0.7985,,
simcse_bert_bs32_st1500_s42,1460,,,,,,,,0.0078,1.0,0.0001,5e-08,0.0385,0.8017,,
simcse_bert_bs32_st1500_s42,1470,,,,,,,,0.0218,1.0,0.0002,2.77e-08,0.0537,0.7895,,
simcse_bert_bs32_st1500_s42,1480,,,,,,,,0.0026,1.0,0.0,1.19e-08,0.0436,0.8078,,
simcse_bert_bs32_st1500_s42,1490,,,,,,,,0.0069,1.0,0.0001,2.66e-09,0.0429,0.8025,,
simcse_bert_bs32_st1500_s42,1499,,,,,,,,0.0065,1.0,0.0001,0.0,0.0462,0.801,,
simcse_bert_bs32_st1500_s43,0,,,,,,,,24.872,0.9062,0.7799,3e-05,0.6028,0.8689,,
simcse_bert_bs32_st1500_s43,10,,,,,,,,0.3358,1.0,0.0072,3e-05,0.3007,0.8236,,
simcse_bert_bs32_st1500_s43,20,,,,,,,,0.048,1.0,0.001,3e-05,0.2183,0.8261,,
simcse_bert_bs32_st1500_s43,30,,,,,,,,0.0265,1.0,0.0006,3e-05,0.1867,0.8177,,
simcse_bert_bs32_st1500_s43,40,,,,,,,,6.3347,1.0,0.0161,2.99e-05,0.1583,0.8178,,
simcse_bert_bs32_st1500_s43,50,,,,,,,,0.0536,1.0,0.0005,2.99e-05,0.1397,0.8279,,
simcse_bert_bs32_st1500_s43,60,,,,,,,,0.326,1.0,0.0035,2.99e-05,0.1346,0.8147,,
simcse_bert_bs32_st1500_s43,70,,,,,,,,0.0828,1.0,0.0005,2.98e-05,0.1336,0.8268,,
simcse_bert_bs32_st1500_s43,80,,,,,,,,0.0293,1.0,0.0003,2.98e-05,0.1304,0.8037,,
simcse_bert_bs32_st1500_s43,90,,,,,,,,0.007,1.0,0.0002,2.97e-05,0.1237,0.8196,,
simcse_bert_bs32_st1500_s43,100,,,,,,,,0.0184,1.0,0.0003,2.97e-05,0.1141,0.8166,,
simcse_bert_bs32_st1500_s43,110,,,,,,,,0.0233,1.0,0.0002,2.96e-05,0.1052,0.8279,,
simcse_bert_bs32_st1500_s43,120,,,,,,,,0.0196,1.0,0.0002,2.95e-05,0.107,0.8138,,
simcse_bert_bs32_st1500_s43,130,,,,,,,,0.0109,1.0,0.0002,2.94e-05,0.1024,0.8188,,
simcse_bert_bs32_st1500_s43,140,,,,,,,,0.0066,1.0,0.0001,2.94e-05,0.0975,0.8135,,
simcse_bert_bs32_st1500_s43,150,,,,,,,,0.0276,1.0,0.0004,2.93e-05,0.09,0.8115,,
simcse_bert_bs32_st1500_s43,160,,,,,,,,0.0446,1.0,0.0005,2.92e-05,0.1043,0.8155,,
simcse_bert_bs32_st1500_s43,170,,,,,,,,0.0117,1.0,0.0002,2.9e-05,0.0934,0.8107,,
simcse_bert_bs32_st1500_s43,180,,,,,,,,0.0373,1.0,0.0002,2.89e-05,0.0974,0.8043,,
simcse_bert_bs32_st1500_s43,190,,,,,,,,0.012,1.0,0.0002,2.88e-05,0.0959,0.8099,,
simcse_bert_bs32_st1500_s43,200,,,,,,,,0.0083,1.0,0.0001,2.87e-05,0.0982,0.8126,,
simcse_bert_bs32_st1500_s43,210,,,,,,,,0.0032,1.0,0.0001,2.86e-05,0.0938,0.8238,,
simcse_bert_bs32_st1500_s43,220,,,,,,,,0.0059,1.0,0.0001,2.84e-05,0.0954,0.8146,,
simcse_bert_bs32_st1500_s43,230,,,,,,,,0.0597,1.0,0.0004,2.83e-05,0.0961,0.8073,,
simcse_bert_bs32_st1500_s43,240,,,,,,,,0.0924,1.0,0.0004,2.81e-05,0.1027,0.8186,,
simcse_bert_bs32_st1500_s43,250,,,,,,,,0.02,1.0,0.0003,2.8e-05,0.108,0.8304,,
simcse_bert_bs32_st1500_s43,260,,,,,,,,0.0475,1.0,0.0003,2.78e-05,0.0966,0.8284,,
simcse_bert_bs32_st1500_s43,270,,,,,,,,0.0109,1.0,0.0001,2.76e-05,0.0897,0.8216,,
simcse_bert_bs32_st1500_s43,280,,,,,,,,0.0063,1.0,0.0001,2.75e-05,0.1026,0.8268,,
simcse_bert_bs32_st1500_s43,290,,,,,,,,0.0051,1.0,0.0001,2.73e-05,0.0821,0.812,,
simcse_bert_bs32_st1500_s43,300,,,,,,,,0.0147,1.0,0.0003,2.71e-05,0.0835,0.8269,,
simcse_bert_bs32_st1500_s43,310,,,,,,,,0.0105,1.0,0.0001,2.69e-05,0.0979,0.8161,,
simcse_bert_bs32_st1500_s43,320,,,,,,,,0.0123,1.0,0.0001,2.67e-05,0.081,0.8206,,
